"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230614","SK에너지","셀프","0","1549","1389","0"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230615","SK에너지","셀프","0","1549","1379","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230616","SK에너지","셀프","0","1549","1379","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230617","SK에너지","셀프","0","1569","1399","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230618","SK에너지","셀프","0","1569","1399","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230619","SK에너지","셀프","0","1569","1399","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230620","SK에너지","셀프","0","1569","1399","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230621","SK에너지","셀프","0","1569","1399","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230622","SK에너지","셀프","0","1569","1399","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230623","SK에너지","셀프","0","1569","1399","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230624","SK에너지","셀프","0","1569","1399","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230625","SK에너지","셀프","0","1569","1399","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230626","SK에너지","셀프","0","1569","1399","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230627","SK에너지","셀프","0","1569","1384","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230628","SK에너지","셀프","0","1569","1399","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230629","SK에너지","셀프","0","1569","1399","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230630","SK에너지","셀프","0","1569","1399","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230701","SK에너지","셀프","0","1569","1399","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230702","SK에너지","셀프","0","1569","1399","0"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230703","SK에너지","셀프","0","1569","1399","0"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230704","SK에너지","셀프","0","1569","1399","0"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230705","SK에너지","셀프","0","1569","1399","0"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230706","SK에너지","셀프","0","1569","1399","0"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230707","SK에너지","셀프","0","1569","1399","0"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230708","SK에너지","셀프","0","1559","1429","0"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230709","SK에너지","셀프","0","1559","1429","0"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230710","SK에너지","셀프","0","1559","1429","0"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230711","SK에너지","셀프","0","1569","1449","0"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230712","SK에너지","셀프","0","1569","1449","0"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230713","SK에너지","셀프","0","1569","1449","0"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230714","SK에너지","셀프","0","1579","1469","0"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230715","SK에너지","셀프","0","1579","1469","0"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230716","SK에너지","셀프","0","1579","1469","0"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230717","SK에너지","셀프","0","1569","1469","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230718","SK에너지","셀프","0","1569","1469","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230719","SK에너지","셀프","0","1569","1469","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230720","SK에너지","셀프","0","1569","1469","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230721","SK에너지","셀프","0","1569","1469","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230722","SK에너지","셀프","0","1569","1469","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230723","SK에너지","셀프","0","1569","1469","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230724","SK에너지","셀프","0","1589","1459","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230725","SK에너지","셀프","0","1589","1459","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230726","SK에너지","셀프","0","1599","1459","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230727","SK에너지","셀프","0","1609","1459","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230728","SK에너지","셀프","0","1609","1459","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230729","SK에너지","셀프","0","1609","1459","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230730","SK에너지","셀프","0","1609","1459","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230731","SK에너지","셀프","0","1619","1459","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230801","SK에너지","셀프","0","1649","1489","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230802","SK에너지","셀프","0","1649","1489","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230803","SK에너지","셀프","0","1659","1489","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230804","SK에너지","셀프","0","1679","1509","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230805","SK에너지","셀프","0","1679","1509","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230806","SK에너지","셀프","0","1679","1509","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230807","SK에너지","셀프","0","1708","1529","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230808","SK에너지","셀프","0","1708","1539","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230809","SK에너지","셀프","0","1708","1549","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230810","SK에너지","셀프","0","1718","1559","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230811","SK에너지","셀프","0","1718","1569","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230812","SK에너지","셀프","0","1718","1569","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230813","SK에너지","셀프","0","1718","1569","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230814","SK에너지","셀프","0","1728","1595","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230815","SK에너지","셀프","0","1738","1615","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230816","SK에너지","셀프","0","1738","1615","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230817","SK에너지","셀프","0","1738","1615","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230818","SK에너지","셀프","0","1738","1615","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230819","SK에너지","셀프","0","1738","1615","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230820","SK에너지","셀프","0","1738","1615","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230821","SK에너지","셀프","0","1738","1615","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230822","SK에너지","셀프","0","1738","1635","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230823","SK에너지","셀프","0","1738","1635","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230824","SK에너지","셀프","0","1738","1635","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230825","SK에너지","셀프","0","1738","1635","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230826","SK에너지","셀프","0","1738","1635","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230827","SK에너지","셀프","0","1738","1635","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230828","SK에너지","셀프","0","1738","1635","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230829","SK에너지","셀프","0","1738","1635","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230830","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230831","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230901","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230902","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230903","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230904","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230905","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230906","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230907","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230908","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230909","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230910","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230911","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230912","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230913","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230914","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230915","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230916","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230917","SK에너지","셀프","0","1748","1645","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230918","SK에너지","셀프","0","1758","1655","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230919","SK에너지","셀프","0","1768","1665","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230920","SK에너지","셀프","0","1778","1665","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230921","SK에너지","셀프","0","1778","1678","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230922","SK에너지","셀프","0","1778","1678","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230923","SK에너지","셀프","0","1778","1678","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230924","SK에너지","셀프","0","1778","1678","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230925","SK에너지","셀프","0","1788","1688","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230926","SK에너지","셀프","0","1798","1688","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230927","SK에너지","셀프","0","1798","1688","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230928","SK에너지","셀프","0","1798","1688","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230929","SK에너지","셀프","0","1798","1688","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20230930","SK에너지","셀프","0","1798","1688","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231001","SK에너지","셀프","0","1798","1688","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231002","SK에너지","셀프","0","1798","1688","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231003","SK에너지","셀프","0","1798","1688","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231004","SK에너지","셀프","0","1798","1688","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231005","SK에너지","셀프","0","1798","1688","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231006","SK에너지","셀프","0","1788","1688","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231007","SK에너지","셀프","0","1788","1688","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231008","SK에너지","셀프","0","1788","1688","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231009","SK에너지","셀프","0","1788","1688","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231010","SK에너지","셀프","0","1768","1678","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231011","SK에너지","셀프","0","1768","1678","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231012","SK에너지","셀프","0","1768","1678","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231013","SK에너지","셀프","0","1748","1678","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231014","SK에너지","셀프","0","1748","1678","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231015","SK에너지","셀프","0","1748","1678","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231016","SK에너지","셀프","0","1748","1668","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231017","SK에너지","셀프","0","1738","1668","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231018","SK에너지","셀프","0","1748","1658","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231019","SK에너지","셀프","0","1738","1658","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231020","SK에너지","셀프","0","1738","1658","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231021","SK에너지","셀프","0","1738","1658","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231022","SK에너지","셀프","0","1738","1658","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231023","SK에너지","셀프","0","1738","1658","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231024","SK에너지","셀프","0","1738","1658","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231025","SK에너지","셀프","0","1738","1658","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231026","SK에너지","셀프","0","1728","1658","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231027","SK에너지","셀프","0","1728","1658","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231028","SK에너지","셀프","0","1728","1658","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231029","SK에너지","셀프","0","1728","1658","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231030","SK에너지","셀프","0","1718","1658","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231031","SK에너지","셀프","0","1708","1658","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231101","SK에너지","셀프","0","1708","1658","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231102","SK에너지","셀프","0","1688","1648","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231103","SK에너지","셀프","0","1678","1638","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231104","SK에너지","셀프","0","1678","1638","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231105","SK에너지","셀프","0","1678","1638","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231106","SK에너지","셀프","0","1668","1638","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231107","SK에너지","셀프","0","1668","1638","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231108","SK에너지","셀프","0","1668","1638","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231109","SK에너지","셀프","0","1638","1609","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231110","SK에너지","셀프","0","1638","1598","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231111","SK에너지","셀프","0","1638","1598","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231112","SK에너지","셀프","0","1638","1598","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231113","SK에너지","셀프","0","1628","1598","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231114","SK에너지","셀프","0","1628","1598","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231115","SK에너지","셀프","0","1628","1598","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231116","SK에너지","셀프","0","1628","1598","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231117","SK에너지","셀프","0","1628","1598","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231118","SK에너지","셀프","0","1628","1598","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231119","SK에너지","셀프","0","1628","1598","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231120","SK에너지","셀프","0","1609","1578","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231121","SK에너지","셀프","0","1599","1568","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231122","SK에너지","셀프","0","1599","1568","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231123","SK에너지","셀프","0","1599","1568","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231124","SK에너지","셀프","0","1599","1568","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231125","SK에너지","셀프","0","1599","1568","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231126","SK에너지","셀프","0","1599","1568","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231127","SK에너지","셀프","0","1589","1558","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231128","SK에너지","셀프","0","1589","1558","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231129","SK에너지","셀프","0","1589","1558","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231130","SK에너지","셀프","0","1589","1548","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231201","SK에너지","셀프","0","1589","1548","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231202","SK에너지","셀프","0","1589","1548","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231203","SK에너지","셀프","0","1589","1548","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231204","SK에너지","셀프","0","1589","1538","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231205","SK에너지","셀프","0","1579","1538","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231206","SK에너지","셀프","0","1579","1528","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231207","SK에너지","셀프","0","1579","1528","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231208","SK에너지","셀프","0","1569","1508","1580"
"A0002588","경기 수원시","SK에너지(주) SK드림주유소","경기 수원시 권선구 권선로 679 (권선동)","20231209","SK에너지","셀프","0","1569","1508","1580"
